order_id,dark_store_id,customer_zone,order_timestamp,delivery_timestamp,product_category,quantity_ordered,out_of_stock_flag
1967390,Hyderabad_DS_6,Zone_C,2025-09-28 16:26:00,2025-09-28 16:39:00,Dairy,13,0
1967391,Hyderabad_DS_7,Zone_A,2025-09-28 16:27:00,2025-09-28 16:44:00,Personal Care,12,0
1967392,Delhi_DS_8,Zone_D,2025-09-28 16:28:00,2025-09-28 16:33:00,Personal Care,7,0
1967393,Noida_DS_9,Zone_C,2025-09-28 16:29:00,2025-09-28 16:45:00,Household,8,0
1967394,Delhi_DS_0,Zone_D,2025-09-28 16:30:00,2025-09-28 16:47:00,Dairy,7,0
1967395,Haridwar_DS_1,Zone_C,2025-09-28 16:31:00,2025-09-28 16:56:00,Dairy,10,0
1967396,Noida_DS_2,Zone_C,2025-09-28 16:32:00,2025-09-28 16:47:00,Fruits & Vegetables,14,0
1967397,Pune_DS_3,Zone_C,2025-09-28 16:33:00,2025-09-28 16:49:00,Personal Care,18,0
1967398,Mumbai_DS_4,Zone_B,2025-09-28 16:34:00,2025-09-28 16:55:00,Household,18,0
1967399,Delhi_DS_5,Zone_D,2025-09-28 16:35:00,2025-09-28 16:40:00,Household,8,1
1967400,Delhi_DS_6,Zone_C,2025-09-28 16:36:00,2025-09-28 16:41:00,Snacks,11,0
1967401,Gurgaon_DS_7,Zone_C,2025-09-28 16:37:00,2025-09-28 16:48:00,Groceries,11,0
1967402,Amritsar_DS_8,Zone_A,2025-09-28 16:38:00,2025-09-28 16:57:00,Personal Care,13,0
1967403,Amritsar_DS_9,Zone_A,2025-09-28 16:39:00,2025-09-28 16:57:00,Beverages,2,0
1967404,Noida_DS_0,Zone_B,2025-09-28 16:40:00,2025-09-28 16:52:00,Dairy,13,0
1967405,Chennai_DS_1,Zone_C,2025-09-28 16:41:00,2025-09-28 16:51:00,Personal Care,12,0
1967406,Gurgaon_DS_2,Zone_C,2025-09-28 16:42:00,2025-09-28 16:57:00,Dairy,1,1
1967407,Bengluru_DS_3,Zone_D,2025-09-28 16:43:00,2025-09-28 17:01:00,Groceries,1,0
1967408,Bengluru_DS_4,Zone_B,2025-09-28 16:44:00,2025-09-28 17:05:00,Groceries,8,0
1967409,Mumbai_DS_5,Zone_A,2025-09-28 16:45:00,2025-09-28 17:06:00,Snacks,3,0
1967410,Amritsar_DS_6,Zone_A,2025-09-28 16:46:00,2025-09-28 17:01:00,Snacks,4,0
1967411,Mumbai_DS_7,Zone_C,2025-09-28 16:47:00,2025-09-28 16:58:00,Snacks,15,0
1967412,Noida_DS_8,Zone_A,2025-09-28 16:48:00,2025-09-28 17:05:00,Personal Care,14,0
1967413,Hyderabad_DS_9,Zone_D,2025-09-28 16:49:00,2025-09-28 16:55:00,Dairy,3,0
1967414,Mumbai_DS_0,Zone_C,2025-09-28 16:50:00,2025-09-28 17:10:00,Household,16,0
1967415,Mumbai_DS_1,Zone_D,2025-09-28 16:51:00,2025-09-28 17:17:00,Personal Care,5,0
1967416,Delhi_DS_2,Zone_D,2025-09-28 16:52:00,2025-09-28 16:57:00,Dairy,11,0
1967417,Gurgaon_DS_3,Zone_B,2025-09-28 16:53:00,2025-09-28 17:09:00,Fruits & Vegetables,3,0
1967419,Pune_DS_4,Zone_A,2025-09-28 16:54:00,2025-09-28 17:09:00,Fruits & Vegetables,19,0
1967420,Kolkata_DS_5,Zone_A,2025-09-28 16:55:00,2025-09-28 17:06:00,Groceries,9,0
1967421,Delhi_DS_6,Zone_D,2025-09-28 16:56:00,2025-09-28 17:01:00,Groceries,3,0
1967422,Mumbai_DS_7,Zone_A,2025-09-28 16:57:00,2025-09-28 17:11:00,Dairy,18,0
1967423,Pune_DS_8,Zone_A,2025-09-28 16:58:00,2025-09-28 17:22:00,Beverages,17,0
1967424,Pune_DS_9,Zone_A,2025-09-28 16:59:00,2025-09-28 17:22:00,Personal Care,18,0
1967425,Jaipur_DS_0,Zone_A,2025-09-28 17:00:00,2025-09-28 17:30:00,Groceries,8,0
1967426,Bengluru_DS_1,Zone_C,2025-09-28 17:01:00,2025-09-28 17:14:00,Groceries,3,0
1967427,Hyderabad_DS_2,Zone_C,2025-09-28 17:02:00,2025-09-28 17:21:00,Dairy,9,0
1967428,Kolkata_DS_3,Zone_A,2025-09-28 17:03:00,2025-09-28 17:24:00,Fruits & Vegetables,10,0
1967429,Amritsar_DS_4,Zone_A,2025-09-28 17:04:00,2025-09-28 17:26:00,Dairy,19,0
1967430,Chennai_DS_5,Zone_C,2025-09-28 17:05:00,2025-09-28 17:10:00,Personal Care,3,0
1967431,Amritsar_DS_6,Zone_B,2025-09-28 17:06:00,2025-09-28 17:21:00,Fruits & Vegetables,16,0
1967432,Jaipur_DS_7,Zone_D,2025-09-28 17:07:00,2025-09-28 17:33:00,Snacks,18,1
1967433,Hyderabad_DS_8,Zone_C,2025-09-28 17:08:00,2025-09-28 17:20:00,Groceries,2,0
1967434,Hyderabad_DS_9,Zone_B,2025-09-28 17:09:00,2025-09-28 17:20:00,Groceries,4,0
1967435,Amritsar_DS_0,Zone_C,2025-09-28 17:10:00,2025-09-28 17:27:00,Beverages,12,0
1967436,Amritsar_DS_1,Zone_B,2025-09-28 17:11:00,2025-09-28 17:25:00,Beverages,14,0
1967437,Delhi_DS_2,Zone_A,2025-09-28 17:12:00,2025-09-28 17:18:00,Fruits & Vegetables,5,0
1967438,Delhi_DS_3,Zone_A,2025-09-28 17:13:00,2025-09-28 17:18:00,Snacks,9,0
1967439,Hyderabad_DS_4,Zone_C,2025-09-28 17:14:00,2025-09-28 17:30:00,Groceries,7,0
1967440,Hyderabad_DS_5,Zone_C,2025-09-28 17:15:00,2025-09-28 17:29:00,Dairy,16,0
1967442,Haridwar_DS_6,Zone_A,2025-09-28 17:16:00,2025-09-28 17:37:00,Fruits & Vegetables,13,0
1967443,Bengluru_DS_7,Zone_A,2025-09-28 17:17:00,2025-09-28 17:36:00,Household,1,0
1967444,Kolkata_DS_8,Zone_C,2025-09-28 17:18:00,2025-09-28 17:35:00,Beverages,11,1
1967445,Bengluru_DS_9,Zone_A,2025-09-28 17:19:00,2025-09-28 17:39:00,Personal Care,19,0
1967446,Chennai_DS_0,Zone_C,2025-09-28 17:20:00,2025-09-28 17:29:00,Dairy,19,0
1967447,Noida_DS_1,Zone_A,2025-09-28 17:21:00,2025-09-28 17:40:00,Dairy,19,0
1967448,Delhi_DS_2,Zone_A,2025-09-28 17:22:00,2025-09-28 17:29:00,Household,13,0
1967449,Gurgaon_DS_3,Zone_C,2025-09-28 17:23:00,2025-09-28 17:43:00,Personal Care,11,0
1967450,Hyderabad_DS_4,Zone_D,2025-09-28 17:24:00,2025-09-28 17:49:00,Groceries,6,0
1967451,Bengluru_DS_5,Zone_B,2025-09-28 17:25:00,2025-09-28 17:43:00,Snacks,19,0
1967452,Haridwar_DS_6,Zone_A,2025-09-28 17:26:00,2025-09-28 17:55:00,Groceries,7,0
1967453,Delhi_DS_7,Zone_C,2025-09-28 17:27:00,2025-09-28 17:32:00,Snacks,19,0
1967454,Kolkata_DS_8,Zone_C,2025-09-28 17:28:00,2025-09-28 17:43:00,Personal Care,19,0
1967455,Hyderabad_DS_9,Zone_A,2025-09-28 17:29:00,2025-09-28 17:48:00,Beverages,8,0
1967456,Haridwar_DS_0,Zone_B,2025-09-28 17:30:00,2025-09-28 17:57:00,Beverages,1,0
1967457,Gurgaon_DS_1,Zone_D,2025-09-28 17:31:00,2025-09-28 17:44:00,Personal Care,12,0
1967458,Gurgaon_DS_2,Zone_A,2025-09-28 17:32:00,2025-09-28 17:51:00,Beverages,2,0
1967459,Mumbai_DS_3,Zone_B,2025-09-28 17:33:00,2025-09-28 17:42:00,Personal Care,13,0
1967460,Chennai_DS_4,Zone_D,2025-09-28 17:34:00,2025-09-28 17:39:00,Groceries,18,0
1967461,Haridwar_DS_5,Zone_A,2025-09-28 17:35:00,2025-09-28 18:08:00,Personal Care,18,0
1967462,Amritsar_DS_6,Zone_D,2025-09-28 17:36:00,2025-09-28 17:55:00,Beverages,3,0
1967463,Noida_DS_7,Zone_D,2025-09-28 17:37:00,2025-09-28 17:56:00,Snacks,19,0
1967464,Mumbai_DS_8,Zone_A,2025-09-28 17:38:00,2025-09-28 18:00:00,Personal Care,18,0
1967465,Chennai_DS_9,Zone_A,2025-09-28 17:39:00,2025-09-28 17:52:00,Snacks,10,0
1967466,Noida_DS_0,Zone_B,2025-09-28 17:40:00,2025-09-28 17:55:00,Beverages,16,0
1967467,Chennai_DS_1,Zone_B,2025-09-28 17:41:00,2025-09-28 18:00:00,Household,11,0
1967468,Gurgaon_DS_2,Zone_A,2025-09-28 17:42:00,2025-09-28 17:57:00,Household,13,0
1967469,Mumbai_DS_3,Zone_C,2025-09-28 17:43:00,2025-09-28 17:50:00,Personal Care,4,0
1967470,Chennai_DS_4,Zone_A,2025-09-28 17:44:00,2025-09-28 18:00:00,Household,18,0
1967471,Haridwar_DS_5,Zone_C,2025-09-28 17:45:00,2025-09-28 18:15:00,Snacks,4,0
1967473,Kolkata_DS_6,Zone_D,2025-09-28 17:46:00,2025-09-28 18:01:00,Groceries,17,0
1967475,Chennai_DS_7,Zone_A,2025-09-28 17:47:00,2025-09-28 18:02:00,Fruits & Vegetables,16,0
1967476,Pune_DS_8,Zone_B,2025-09-28 17:48:00,2025-09-28 18:07:00,Groceries,2,0
1967477,Chennai_DS_9,Zone_D,2025-09-28 17:49:00,2025-09-28 18:01:00,Snacks,11,1
1967478,Kolkata_DS_0,Zone_D,2025-09-28 17:50:00,2025-09-28 18:00:00,Beverages,10,0
1967479,Noida_DS_1,Zone_B,2025-09-28 17:51:00,2025-09-28 18:05:00,Snacks,17,0
1967481,Hyderabad_DS_2,Zone_C,2025-09-28 17:52:00,2025-09-28 18:11:00,Snacks,8,0
1967482,Bengluru_DS_3,Zone_C,2025-09-28 17:53:00,2025-09-28 18:02:00,Beverages,7,0
1967483,Hyderabad_DS_4,Zone_B,2025-09-28 17:54:00,2025-09-28 18:07:00,Personal Care,9,0
1967484,Gurgaon_DS_5,Zone_C,2025-09-28 17:55:00,2025-09-28 18:09:00,Groceries,15,0
1967485,Noida_DS_6,Zone_A,2025-09-28 17:56:00,2025-09-28 18:13:00,Fruits & Vegetables,15,0
1967486,Pune_DS_7,Zone_D,2025-09-28 17:57:00,2025-09-28 18:20:00,Personal Care,4,0
1967487,Haridwar_DS_8,Zone_B,2025-09-28 17:58:00,2025-09-28 18:24:00,Personal Care,19,0
1967488,Pune_DS_9,Zone_A,2025-09-28 17:59:00,2025-09-28 18:20:00,Groceries,5,0
1967489,Haridwar_DS_0,Zone_D,2025-09-28 18:00:00,2025-09-28 18:26:00,Groceries,3,0
1967490,Mumbai_DS_1,Zone_C,2025-09-28 18:01:00,2025-09-28 18:15:00,Groceries,16,0
1967491,Haridwar_DS_2,Zone_B,2025-09-28 18:02:00,2025-09-28 18:25:00,Fruits & Vegetables,8,0
1967492,Delhi_DS_3,Zone_A,2025-09-28 18:03:00,2025-09-28 18:11:00,Fruits & Vegetables,7,0
1967493,Pune_DS_4,Zone_A,2025-09-28 18:04:00,2025-09-28 18:15:00,Fruits & Vegetables,16,0
1967494,Chennai_DS_5,Zone_C,2025-09-28 18:05:00,2025-09-28 18:21:00,Dairy,9,0
1967495,Gurgaon_DS_6,Zone_C,2025-09-28 18:06:00,2025-09-28 18:28:00,Snacks,5,0
1967496,Delhi_DS_7,Zone_D,2025-09-28 18:07:00,2025-09-28 18:19:00,Groceries,16,0
1967497,Noida_DS_8,Zone_B,2025-09-28 18:08:00,2025-09-28 18:13:00,Household,9,0
1967498,Jaipur_DS_9,Zone_B,2025-09-28 18:09:00,2025-09-28 18:24:00,Snacks,10,1
1967499,Jaipur_DS_0,Zone_C,2025-09-28 18:10:00,2025-09-28 18:31:00,Fruits & Vegetables,7,0
1967500,Haridwar_DS_1,Zone_B,2025-09-28 18:11:00,2025-09-28 18:39:00,Beverages,6,0
1967501,Bengluru_DS_2,Zone_A,2025-09-28 18:12:00,2025-09-28 18:38:00,Personal Care,2,0
1967502,Noida_DS_3,Zone_D,2025-09-28 18:13:00,2025-09-28 18:23:00,Groceries,1,0
1967503,Delhi_DS_4,Zone_B,2025-09-28 18:14:00,2025-09-28 18:24:00,Fruits & Vegetables,14,0
1967504,Pune_DS_5,Zone_D,2025-09-28 18:15:00,2025-09-28 18:30:00,Groceries,13,0
1967505,Jaipur_DS_6,Zone_B,2025-09-28 18:16:00,2025-09-28 18:36:00,Fruits & Vegetables,5,0
1967506,Chennai_DS_7,Zone_C,2025-09-28 18:17:00,2025-09-28 18:32:00,Personal Care,2,0
1967507,Bengluru_DS_8,Zone_C,2025-09-28 18:18:00,2025-09-28 18:40:00,Fruits & Vegetables,2,0
1967508,Gurgaon_DS_9,Zone_B,2025-09-28 18:19:00,2025-09-28 18:31:00,Beverages,17,0
1967509,Jaipur_DS_0,Zone_A,2025-09-28 18:20:00,2025-09-28 18:37:00,Dairy,17,0
1967510,Delhi_DS_1,Zone_B,2025-09-28 18:21:00,2025-09-28 18:26:00,Household,7,0
1967511,Mumbai_DS_2,Zone_D,2025-09-28 18:22:00,2025-09-28 18:43:00,Beverages,12,0
1967512,Kolkata_DS_3,Zone_B,2025-09-28 18:23:00,2025-09-28 18:44:00,Snacks,4,0
1967513,Delhi_DS_4,Zone_C,2025-09-28 18:24:00,2025-09-28 18:32:00,Personal Care,19,0
1967515,Chennai_DS_5,Zone_A,2025-09-28 18:25:00,2025-09-28 18:46:00,Beverages,19,0
1967516,Chennai_DS_6,Zone_B,2025-09-28 18:26:00,2025-09-28 18:42:00,Groceries,13,0
1967517,Gurgaon_DS_7,Zone_D,2025-09-28 18:27:00,2025-09-28 18:47:00,Groceries,2,0
1967518,Delhi_DS_8,Zone_C,2025-09-28 18:28:00,2025-09-28 18:36:00,Snacks,6,0
1967519,Chennai_DS_9,Zone_D,2025-09-28 18:29:00,2025-09-28 18:42:00,Snacks,7,0
1967520,Hyderabad_DS_0,Zone_A,2025-09-28 18:30:00,2025-09-28 18:41:00,Beverages,2,0
1967521,Chennai_DS_1,Zone_C,2025-09-28 18:31:00,2025-09-28 18:47:00,Fruits & Vegetables,7,0
1967522,Chennai_DS_2,Zone_B,2025-09-28 18:32:00,2025-09-28 18:49:00,Snacks,1,0
1967523,Kolkata_DS_3,Zone_A,2025-09-28 18:33:00,2025-09-28 18:59:00,Beverages,19,0
1967524,Delhi_DS_4,Zone_A,2025-09-28 18:34:00,2025-09-28 18:42:00,Fruits & Vegetables,7,0
1967525,Bengluru_DS_5,Zone_B,2025-09-28 18:35:00,2025-09-28 18:55:00,Beverages,2,0
1967526,Chennai_DS_6,Zone_C,2025-09-28 18:36:00,2025-09-28 18:45:00,Dairy,14,0
1967527,Noida_DS_7,Zone_D,2025-09-28 18:37:00,2025-09-28 18:52:00,Household,14,0
1967528,Pune_DS_8,Zone_D,2025-09-28 18:38:00,2025-09-28 18:59:00,Snacks,7,0
1967529,Kolkata_DS_9,Zone_B,2025-09-28 18:39:00,2025-09-28 18:58:00,Snacks,8,0
1967530,Hyderabad_DS_0,Zone_B,2025-09-28 18:40:00,2025-09-28 18:50:00,Fruits & Vegetables,16,0
1967531,Gurgaon_DS_1,Zone_D,2025-09-28 18:41:00,2025-09-28 18:51:00,Beverages,16,0
1967532,Hyderabad_DS_2,Zone_D,2025-09-28 18:42:00,2025-09-28 19:04:00,Groceries,17,0
1967533,Bengluru_DS_3,Zone_C,2025-09-28 18:43:00,2025-09-28 19:05:00,Dairy,11,1
1967534,Delhi_DS_4,Zone_D,2025-09-28 18:44:00,2025-09-28 18:56:00,Groceries,11,0
1967535,Mumbai_DS_5,Zone_D,2025-09-28 18:45:00,2025-09-28 19:07:00,Groceries,10,0
1967536,Mumbai_DS_6,Zone_A,2025-09-28 18:46:00,2025-09-28 19:06:00,Household,7,0
1967537,Delhi_DS_7,Zone_A,2025-09-28 18:47:00,2025-09-28 18:54:00,Household,19,0
1967538,Pune_DS_8,Zone_C,2025-09-28 18:48:00,2025-09-28 19:10:00,Fruits & Vegetables,11,0
1967539,Delhi_DS_9,Zone_C,2025-09-28 18:49:00,2025-09-28 18:54:00,Groceries,12,0
1967540,Kolkata_DS_0,Zone_A,2025-09-28 18:50:00,2025-09-28 19:02:00,Beverages,17,0
1967541,Noida_DS_1,Zone_B,2025-09-28 18:51:00,2025-09-28 19:01:00,Snacks,1,0
1967542,Gurgaon_DS_2,Zone_A,2025-09-28 18:52:00,2025-09-28 19:05:00,Beverages,3,0
1967543,Hyderabad_DS_3,Zone_B,2025-09-28 18:53:00,2025-09-28 19:05:00,Groceries,18,0
1967544,Jaipur_DS_4,Zone_C,2025-09-28 18:54:00,2025-09-28 19:15:00,Personal Care,8,1
1967545,Kolkata_DS_5,Zone_D,2025-09-28 18:55:00,2025-09-28 19:12:00,Groceries,4,1
1967546,Pune_DS_6,Zone_D,2025-09-28 18:56:00,2025-09-28 19:15:00,Dairy,4,0
1967547,Kolkata_DS_7,Zone_C,2025-09-28 18:57:00,2025-09-28 19:17:00,Fruits & Vegetables,1,0
1967549,Chennai_DS_8,Zone_A,2025-09-28 18:58:00,2025-09-28 19:11:00,Household,14,0
1967550,Amritsar_DS_9,Zone_B,2025-09-28 18:59:00,2025-09-28 19:15:00,Household,8,0
1967551,Delhi_DS_0,Zone_A,2025-09-28 19:00:00,2025-09-28 19:10:00,Household,19,0
1967552,Bengluru_DS_1,Zone_C,2025-09-28 19:01:00,2025-09-28 19:22:00,Groceries,9,0
1967553,Chennai_DS_2,Zone_A,2025-09-28 19:02:00,2025-09-28 19:13:00,Fruits & Vegetables,17,0
1967554,Noida_DS_3,Zone_D,2025-09-28 19:03:00,2025-09-28 19:22:00,Fruits & Vegetables,5,0
1967555,Hyderabad_DS_4,Zone_B,2025-09-28 19:04:00,2025-09-28 19:19:00,Snacks,19,0
1967556,Bengluru_DS_5,Zone_A,2025-09-28 19:05:00,2025-09-28 19:26:00,Snacks,18,0
1967557,Delhi_DS_6,Zone_C,2025-09-28 19:06:00,2025-09-28 19:12:00,Personal Care,1,0
1967558,Kolkata_DS_7,Zone_D,2025-09-28 19:07:00,2025-09-28 19:18:00,Beverages,18,0
1967559,Chennai_DS_8,Zone_C,2025-09-28 19:08:00,2025-09-28 19:23:00,Beverages,14,0
1967560,Kolkata_DS_9,Zone_C,2025-09-28 19:09:00,2025-09-28 19:24:00,Beverages,6,0
1967561,Jaipur_DS_0,Zone_C,2025-09-28 19:10:00,2025-09-28 19:30:00,Beverages,8,1
1967562,Bengluru_DS_1,Zone_C,2025-09-28 19:11:00,2025-09-28 19:34:00,Beverages,19,0
1967563,Amritsar_DS_2,Zone_D,2025-09-28 19:12:00,2025-09-28 19:17:00,Personal Care,16,0
1967564,Delhi_DS_3,Zone_A,2025-09-28 19:13:00,2025-09-28 19:18:00,Household,11,0
1967565,Delhi_DS_4,Zone_B,2025-09-28 19:14:00,2025-09-28 19:25:00,Groceries,4,0
1967566,Pune_DS_5,Zone_D,2025-09-28 19:15:00,2025-09-28 19:27:00,Beverages,19,0
1967567,Noida_DS_6,Zone_D,2025-09-28 19:16:00,2025-09-28 19:23:00,Fruits & Vegetables,7,0
1967568,Chennai_DS_7,Zone_B,2025-09-28 19:17:00,2025-09-28 19:32:00,Snacks,9,0
1967569,Noida_DS_8,Zone_A,2025-09-28 19:18:00,2025-09-28 19:35:00,Beverages,9,0
1967570,Hyderabad_DS_9,Zone_D,2025-09-28 19:19:00,2025-09-28 19:36:00,Dairy,3,0
1967571,Kolkata_DS_0,Zone_B,2025-09-28 19:20:00,2025-09-28 19:29:00,Groceries,9,0
1967572,Jaipur_DS_1,Zone_A,2025-09-28 19:21:00,2025-09-28 19:36:00,Groceries,6,0
1967573,Pune_DS_2,Zone_A,2025-09-28 19:22:00,2025-09-28 19:37:00,Snacks,2,0
1967575,Pune_DS_3,Zone_B,2025-09-28 19:23:00,2025-09-28 19:31:00,Household,10,0
1967576,Chennai_DS_4,Zone_A,2025-09-28 19:24:00,2025-09-28 19:44:00,Snacks,8,0
1967577,Delhi_DS_5,Zone_C,2025-09-28 19:25:00,2025-09-28 19:30:00,Personal Care,1,1
1967578,Jaipur_DS_6,Zone_D,2025-09-28 19:26:00,2025-09-28 19:46:00,Beverages,15,0
1967579,Bengluru_DS_7,Zone_C,2025-09-28 19:27:00,2025-09-28 19:46:00,Groceries,15,0
1967580,Mumbai_DS_8,Zone_D,2025-09-28 19:28:00,2025-09-28 19:42:00,Groceries,17,0
1967581,Kolkata_DS_9,Zone_B,2025-09-28 19:29:00,2025-09-28 19:41:00,Groceries,9,0
1967583,Haridwar_DS_0,Zone_D,2025-09-28 19:30:00,2025-09-28 20:00:00,Beverages,7,0
1967584,Kolkata_DS_1,Zone_B,2025-09-28 19:31:00,2025-09-28 19:53:00,Household,2,1
1967585,Gurgaon_DS_2,Zone_C,2025-09-28 19:32:00,2025-09-28 19:44:00,Dairy,9,0
1967586,Haridwar_DS_3,Zone_A,2025-09-28 19:33:00,2025-09-28 20:00:00,Groceries,10,0
1967587,Mumbai_DS_4,Zone_B,2025-09-28 19:34:00,2025-09-28 19:49:00,Fruits & Vegetables,5,0
1967588,Delhi_DS_5,Zone_C,2025-09-28 19:35:00,2025-09-28 19:48:00,Personal Care,5,0
1967589,Pune_DS_6,Zone_D,2025-09-28 19:36:00,2025-09-28 19:50:00,Snacks,18,0
1967590,Pune_DS_7,Zone_B,2025-09-28 19:37:00,2025-09-28 19:55:00,Fruits & Vegetables,19,0
1967591,Noida_DS_8,Zone_D,2025-09-28 19:38:00,2025-09-28 19:46:00,Groceries,18,0
1967592,Delhi_DS_9,Zone_C,2025-09-28 19:39:00,2025-09-28 19:49:00,Personal Care,10,0
1967593,Chennai_DS_0,Zone_C,2025-09-28 19:40:00,2025-09-28 19:59:00,Beverages,12,0
1967594,Gurgaon_DS_1,Zone_D,2025-09-28 19:41:00,2025-09-28 19:59:00,Fruits & Vegetables,5,0
1967595,Jaipur_DS_2,Zone_D,2025-09-28 19:42:00,2025-09-28 20:04:00,Snacks,6,0
1967596,Chennai_DS_3,Zone_D,2025-09-28 19:43:00,2025-09-28 20:03:00,Fruits & Vegetables,17,0
1967597,Bengluru_DS_4,Zone_C,2025-09-28 19:44:00,2025-09-28 20:05:00,Groceries,10,0
1967598,Haridwar_DS_5,Zone_D,2025-09-28 19:45:00,2025-09-28 20:14:00,Beverages,5,0
1967599,Chennai_DS_6,Zone_A,2025-09-28 19:46:00,2025-09-28 19:59:00,Household,4,0
1967600,Haridwar_DS_7,Zone_A,2025-09-28 19:47:00,2025-09-28 20:19:00,Snacks,9,0
1967601,Jaipur_DS_8,Zone_D,2025-09-28 19:48:00,2025-09-28 20:10:00,Groceries,3,0
1967602,Jaipur_DS_9,Zone_B,2025-09-28 19:49:00,2025-09-28 20:10:00,Fruits & Vegetables,16,0
1967603,Kolkata_DS_0,Zone_C,2025-09-28 19:50:00,2025-09-28 20:05:00,Personal Care,1,0
1967604,Gurgaon_DS_1,Zone_D,2025-09-28 19:51:00,2025-09-28 20:09:00,Dairy,5,0
1967605,Jaipur_DS_2,Zone_D,2025-09-28 19:52:00,2025-09-28 20:09:00,Snacks,10,0
1967606,Hyderabad_DS_3,Zone_C,2025-09-28 19:53:00,2025-09-28 20:11:00,Beverages,19,0
1967607,Gurgaon_DS_4,Zone_D,2025-09-28 19:54:00,2025-09-28 20:10:00,Dairy,3,0
1967610,Mumbai_DS_5,Zone_D,2025-09-28 19:55:00,2025-09-28 20:08:00,Groceries,19,0
1967611,Haridwar_DS_6,Zone_B,2025-09-28 19:56:00,2025-09-28 20:22:00,Beverages,8,0
1967612,Chennai_DS_7,Zone_B,2025-09-28 19:57:00,2025-09-28 20:12:00,Personal Care,1,0
1967613,Haridwar_DS_8,Zone_B,2025-09-28 19:58:00,2025-09-28 20:27:00,Dairy,2,0
1967614,Pune_DS_9,Zone_B,2025-09-28 19:59:00,2025-09-28 20:17:00,Household,10,0
1967615,Chennai_DS_0,Zone_C,2025-09-28 20:00:00,2025-09-28 20:21:00,Personal Care,8,1
1967616,Chennai_DS_1,Zone_A,2025-09-28 20:01:00,2025-09-28 20:24:00,Snacks,10,0
1967617,Hyderabad_DS_2,Zone_D,2025-09-28 20:02:00,2025-09-28 20:22:00,Snacks,17,0
1967618,Gurgaon_DS_3,Zone_A,2025-09-28 20:03:00,2025-09-28 20:20:00,Household,7,0
1967619,Noida_DS_4,Zone_C,2025-09-28 20:04:00,2025-09-28 20:18:00,Fruits & Vegetables,1,0
1967620,Haridwar_DS_5,Zone_B,2025-09-28 20:05:00,2025-09-28 20:28:00,Groceries,4,0
1967621,Delhi_DS_6,Zone_A,2025-09-28 20:06:00,2025-09-28 20:11:00,Fruits & Vegetables,6,0
1967622,Hyderabad_DS_7,Zone_C,2025-09-28 20:07:00,2025-09-28 20:23:00,Groceries,12,0
1967623,Bengluru_DS_8,Zone_B,2025-09-28 20:08:00,2025-09-28 20:29:00,Household,19,0
1967624,Hyderabad_DS_9,Zone_D,2025-09-28 20:09:00,2025-09-28 20:28:00,Beverages,12,0
1967625,Pune_DS_0,Zone_B,2025-09-28 20:10:00,2025-09-28 20:25:00,Household,17,0
1967626,Haridwar_DS_1,Zone_A,2025-09-28 20:11:00,2025-09-28 20:34:00,Dairy,12,0
1967627,Gurgaon_DS_2,Zone_B,2025-09-28 20:12:00,2025-09-28 20:17:00,Groceries,8,0
1967628,Chennai_DS_3,Zone_C,2025-09-28 20:13:00,2025-09-28 20:27:00,Dairy,16,0
1967629,Bengluru_DS_4,Zone_D,2025-09-28 20:14:00,2025-09-28 20:33:00,Household,1,0
1967630,Kolkata_DS_5,Zone_D,2025-09-28 20:15:00,2025-09-28 20:28:00,Fruits & Vegetables,18,0
1967631,Pune_DS_6,Zone_D,2025-09-28 20:16:00,2025-09-28 20:30:00,Household,2,0
1967632,Bengluru_DS_7,Zone_B,2025-09-28 20:17:00,2025-09-28 20:36:00,Groceries,15,0
1967633,Bengluru_DS_8,Zone_A,2025-09-28 20:18:00,2025-09-28 20:40:00,Household,17,0
1967634,Gurgaon_DS_9,Zone_D,2025-09-28 20:19:00,2025-09-28 20:34:00,Personal Care,5,0
1967635,Hyderabad_DS_0,Zone_D,2025-09-28 20:20:00,2025-09-28 20:33:00,Dairy,4,0
1967636,Amritsar_DS_1,Zone_A,2025-09-28 20:21:00,2025-09-28 20:38:00,Household,13,0
1967637,Haridwar_DS_2,Zone_C,2025-09-28 20:22:00,2025-09-28 20:51:00,Household,19,0
1967638,Jaipur_DS_3,Zone_A,2025-09-28 20:23:00,2025-09-28 20:44:00,Beverages,4,0
1967639,Jaipur_DS_4,Zone_D,2025-09-28 20:24:00,2025-09-28 20:46:00,Household,14,0
1967640,Delhi_DS_5,Zone_C,2025-09-28 20:25:00,2025-09-28 20:30:00,Household,12,0
1967641,Gurgaon_DS_6,Zone_C,2025-09-28 20:26:00,2025-09-28 20:38:00,Personal Care,19,0
1967642,Gurgaon_DS_7,Zone_B,2025-09-28 20:27:00,2025-09-28 20:42:00,Personal Care,15,0
1967644,Gurgaon_DS_8,Zone_D,2025-09-28 20:28:00,2025-09-28 20:43:00,Fruits & Vegetables,19,0
1967645,Amritsar_DS_9,Zone_C,2025-09-28 20:29:00,2025-09-28 20:48:00,Household,2,0
1967646,Bengluru_DS_0,Zone_A,2025-09-28 20:30:00,2025-09-28 20:43:00,Household,6,0
1967647,Jaipur_DS_1,Zone_B,2025-09-28 20:31:00,2025-09-28 21:02:00,Personal Care,13,0
1967648,Kolkata_DS_2,Zone_C,2025-09-28 20:32:00,2025-09-28 20:58:00,Beverages,16,0
